NAZEV;Pb;Zn
benesov;1,987874348;3,421000009
benesov;2,433613355;3,424262655
benesov;2,602689685;3,424262655
benesov;2,468099531;3,42751469
benesov;2,517696473;3,430756184
benesov;3,234749174;3,430756184
benesov;2,850706502;3,433987204
benesov;3,269568939;3,433987204
benesov;3,109060959;3,440418095
benesov;2,041220329;3,443618098
benesov;3,015534901;3,443618098
benesov;2,827313622;3,446807893
benesov;2,341805806;3,453157121
benesov;2,624668592;3,45946629
benesov;3,039749159;3,465735903
benesov;2,970414466;3,46885603
benesov;2,2300144;3,471966453
benesov;2,459588842;3,478158423
benesov;3,139832618;3,478158423
benesov;3,220873828;3,48093235
benesov;2,785011242;3,481240089
benesov;2,734367509;3,481240089
benesov;2,884800713;3,484312288
benesov;2,791165108;3,489818573
benesov;2,674148649;3,490428515
benesov;3,254242969;3,493472658
benesov;3,271468275;3,498324092
benesov;3,157000421;3,499533282
benesov;2,862200881;3,5085559
benesov;2,912350665;3,5085559
benesov;2,32238772;3,514526067
benesov;2,944438979;3,515418526
benesov;2,587764035;3,517497837
benesov;3,384390263;3,519868911
benesov;3,117949906;3,535145354
benesov;2,944438979;3,540959324
benesov;2,140066163;3,540959324
benesov;2,091864062;3,540959324
benesov;2,985681938;3,541828511
benesov;3,165475048;3,54443155
benesov;2,985681938;3,552486829
benesov;2,944438979;3,56671182
benesov;2,862200881;3,575150689
benesov;3,054001182;3,580737295
benesov;2,459588842;3,580737295
benesov;2,839078464;3,60004824
benesov;2,791165108;3,605497845
benesov;2,066862759;3,610917913
benesov;3,19047635;3,61361697
benesov;2,63188884;3,616308761
benesov;2,884800713;3,620868243
benesov;3,414442608;3,624340933
benesov;2,901421594;3,632309103
benesov;3,440418095;3,633102439
benesov;1,648658626;3,634951112
benesov;2,174751721;3,640214282
benesov;2,681021529;3,64805746
benesov;2,163323026;3,650658241
benesov;3,109060959;3,655064106
benesov;2,895911938;3,6558396
benesov;2,90690106;3,660994251
benesov;3,356897123;3,69262244
benesov;2,694627181;3,698829785
benesov;3,314186005;3,701301974
benesov;3,42751469;3,706473763
benesov;2,939161922;3,708682081
benesov;2,821378886;3,713572067
benesov;2,360854001;3,793239469
benesov;2,302585093;3,811097087
benesov;3,068052935;3,826465117
benesov;2,208274414;3,854393893
benesov;5,011967739;3,860729711
benesov;3,380994674;3,876188552
benesov;2,694627181;3,881563798
benesov;3,005682604;3,903990834
benesov;2,57261223;3,975936331
benesov;2,240709689;4,449685283
beroun;1,704748092;1,974081026
beroun;2,93385687;2,028148247
beroun;3,025291076;2,104134154
beroun;2,617395833;2,128231706
beroun;2,541601993;2,202764758
beroun;2,442347035;2,208274414
beroun;2,970414466;2,213753879
beroun;2,975529566;2,219203484
beroun;2,76000994;2,251291799
beroun;2,772588722;2,253394849
beroun;2,772588722;2,253394849
beroun;2,76000994;2,272125886
beroun;2,862200881;2,292534757
beroun;2,803360381;2,302585093
beroun;2,917770732;2,32238772
beroun;2,884800713;2,341805806
beroun;3,068052935;2,341805806
beroun;2,701361213;2,351375257
beroun;2,63188884;2,351375257
beroun;3,122364924;2,360854001
beroun;2,93385687;2,360854001
beroun;2,406945108;2,379546134
beroun;2,890371758;2,388762789
beroun;2,701361213;2,388762789
beroun;2,740840024;2,397895273
beroun;2,954910279;2,406945108
beroun;2,990719732;2,406945108
beroun;2,509599262;2,415913778
beroun;2,667228207;2,415913778
beroun;2,778819272;2,424802726
beroun;2,778819272;2,424802726
beroun;2,890371758;2,424802726
beroun;2,890371758;2,424802726
beroun;2,667228207;2,424802726
beroun;2,90690106;2,424802726
beroun;2,58021683;2,433613355
beroun;2,493205453;2,442347035
beroun;2,667228207;2,442347035
beroun;3,109060959;2,451005098
beroun;2,747270914;2,451005098
beroun;2,785011242;2,451005098
beroun;2,879198457;2,451005098
beroun;3,17805383;2,459588842
beroun;2,351375257;2,468099531
beroun;2,901421594;2,468099531
beroun;2,646174797;2,468099531
beroun;3,039749159;2,468099531
beroun;2,660259537;2,468099531
beroun;2,341805806;2,468099531
beroun;2,87356464;2,48490665
beroun;3,000719815;2,48490665
beroun;2,954910279;2,48490665
beroun;2,895911938;2,48490665
beroun;3,095577609;2,48490665
beroun;2,360854001;2,493205453
beroun;2,827313622;2,493205453
beroun;2,833213344;2,501435952
beroun;2,862200881;2,501435952
beroun;3,161246712;2,501435952
beroun;3,058707073;2,501435952
beroun;2,785011242;2,509599262
beroun;3,04927304;2,509599262
beroun;2,747270914;2,509599262
beroun;3,095577609;2,517696473
beroun;3,020424886;2,517696473
beroun;2,57261223;2,517696473
beroun;2,965273066;2,525728644
beroun;2,965273066;2,525728644
beroun;2,90690106;2,533696814
beroun;2,694627181;2,533696814
beroun;2,985681938;2,533696814
beroun;2,653241965;2,541601993
beroun;2,879198457;2,541601993
beroun;2,617395833;2,541601993
beroun;2,895911938;2,541601993
beroun;3,60004824;2,557227311
beroun;2,525728644;2,557227311
beroun;3,19047635;2,561867691
beroun;2,895911938;2,57261223
beroun;2,895911938;2,57261223
beroun;2,747270914;2,58021683
beroun;3,100092289;2,58021683
beroun;2,862200881;2,58021683
beroun;3,058707073;2,58021683
beroun;3,058707073;2,58021683
beroun;3,068052935;2,58021683
beroun;3,148453361;2,58021683
beroun;3,015534901;2,587764035
beroun;3,020424886;2,587764035
beroun;3,086486637;2,595254707
beroun;2,791165108;2,602689685
beroun;2,587764035;2,602689685
beroun;2,990719732;2,602689685
beroun;2,856470206;2,610069793
beroun;2,747270914;2,610069793
beroun;2,850706502;2,617395833
beroun;3,109060959;2,617395833
beroun;2,687847494;2,617395833
beroun;3,314186005;2,621038824
beroun;3,148453361;2,624668592
beroun;2,701361213;2,63188884
beroun;2,646174797;2,63188884
beroun;3,000719815;2,63188884
beroun;3,173878459;2,63905733
beroun;3,091042453;2,63905733
beroun;3,091042453;2,63905733
beroun;2,694627181;2,63905733
beroun;3,034952987;2,63905733
beroun;2,797281335;2,646174797
beroun;2,76000994;2,646174797
beroun;3,010620886;2,646174797
beroun;2,939161922;2,653241965
beroun;3,058707073;2,653241965
beroun;2,923161581;2,653241965
beroun;2,93385687;2,660259537
beroun;2,602689685;2,660259537
beroun;2,674148649;2,660259537
beroun;2,912350665;2,660259537
beroun;2,912350665;2,660259537
beroun;2,895911938;2,660259537
beroun;2,451005098;2,660259537
beroun;2,884800713;2,660259537
beroun;2,557227311;2,667228207
beroun;2,660259537;2,667228207
beroun;2,995732274;2,667228207
beroun;2,879198457;2,667228207
beroun;3,058707073;2,667228207
beroun;2,778819272;2,667228207
beroun;2,862200881;2,674148649
beroun;2,901421594;2,681021529
beroun;2,63188884;2,687847494
beroun;2,48490665;2,694627181
beroun;2,747270914;2,694627181
beroun;3,169685581;2,694627181
beroun;2,797281335;2,694627181
beroun;3,18221184;2,694627181
beroun;2,975529566;2,694627181
beroun;2,734367509;2,701361213
beroun;2,995732274;2,701361213
beroun;3,072693315;2,708050201
beroun;3,072693315;2,708050201
beroun;2,610069793;2,708050201
beroun;3,198673118;2,708050201
beroun;3,391147046;2,708050201
beroun;3,058707073;2,714694744
beroun;2,995732274;2,714694744
beroun;3,117949906;2,714694744
beroun;3,165475048;2,721295428
beroun;2,821378886;2,721295428
beroun;2,740840024;2,727852828
beroun;3,015534901;2,727852828
beroun;3,015534901;2,727852828
beroun;2,809402695;2,727852828
beroun;3,068052935;2,734367509
beroun;2,63905733;2,734367509
beroun;2,862200881;2,734367509
beroun;2,867898902;2,740840024
beroun;2,867898902;2,740840024
beroun;2,923161581;2,740840024
beroun;3,015534901;2,740840024
beroun;2,517696473;2,740840024
beroun;2,985681938;2,747270914
beroun;3,148453361;2,747270914
beroun;2,890371758;2,753660712
beroun;2,890371758;2,753660712
beroun;3,039749159;2,753660712
beroun;2,867898902;2,76000994
beroun;3,671224519;2,76000994
beroun;3,054001182;2,766319109
beroun;3,242592351;2,766319109
beroun;2,646174797;2,772588722
beroun;2,63188884;2,778819272
beroun;2,965273066;2,778819272
beroun;2,493205453;2,778819272
beroun;2,797281335;2,785011242
beroun;2,63188884;2,785011242
beroun;2,917770732;2,785011242
beroun;2,960105096;2,791165108
beroun;2,740840024;2,791165108
beroun;2,995732274;2,797281335
beroun;3,020424886;2,797281335
beroun;2,525728644;2,803360381
beroun;2,714694744;2,803360381
beroun;2,766319109;2,803360381
beroun;2,766319109;2,815408719
beroun;2,912350665;2,815408719
beroun;2,785011242;2,821378886
beroun;2,379546134;2,821378886
beroun;3,194583132;2,821378886
beroun;2,785011242;2,827313622
beroun;2,965273066;2,827313622
beroun;2,970414466;2,827313622
beroun;2,833213344;2,833213344
beroun;3,08190997;2,833213344
beroun;3,08190997;2,839663088
beroun;2,944438979;2,850706502
beroun;2,944438979;2,850706502
beroun;2,48490665;2,856470206
beroun;2,895911938;2,856470206
beroun;2,833213344;2,856470206
beroun;3,100092289;2,862200881
beroun;2,990719732;2,867898902
beroun;3,122364924;2,87356464
beroun;3,04927304;2,87356464
beroun;3,020424886;2,87356464
beroun;2,803360381;2,879198457
beroun;2,970414466;2,884800713
beroun;2,747270914;2,884800713
beroun;3,122364924;2,890371758
beroun;3,113515309;2,901421594
beroun;2,791165108;2,901421594
beroun;2,727852828;2,901421594
beroun;3,039749159;2,90690106
beroun;3,234749174;2,90690106
beroun;2,701361213;2,912350665
beroun;3,230804396;2,912350665
beroun;2,856470206;2,917770732
beroun;3,139832618;2,917770732
beroun;2,975529566;2,917770732
beroun;2,785011242;2,917770732
beroun;2,653241965;2,923161581
beroun;2,517696473;2,928523524
beroun;2,740840024;2,928523524
beroun;3,288401888;2,93385687
beroun;3,288401888;2,93385687
beroun;3,284663565;2,93385687
beroun;2,747270914;2,939161922
beroun;3,246490992;2,944438979
beroun;3,487375078;2,944438979
beroun;3,169685581;2,949688335
beroun;2,809402695;2,954910279
beroun;2,809402695;2,954910279
beroun;3,100092289;2,954910279
beroun;2,879198457;2,960105096
beroun;3,246490992;2,965273066
beroun;3,246490992;2,965273066
beroun;2,856470206;2,965273066
beroun;2,844909384;2,970414466
beroun;2,844909384;2,970414466
beroun;3,27336401;2,975529566
beroun;2,694627181;2,975529566
beroun;3,144152279;2,977568303
beroun;3,906004933;2,980618636
beroun;3,0301337;2,980618636
beroun;3,206803244;2,980618636
beroun;3,0301337;2,985681938
beroun;3,202746443;2,985681938
beroun;2,995732274;2,985681938
beroun;2,778819272;2,990719732
beroun;3,095577609;3,005682604
beroun;3,226843995;3,005682604
beroun;3,144152279;3,005682604
beroun;2,867898902;3,005682604
beroun;2,624668592;3,010620886
beroun;3,261935314;3,010620886
beroun;3,261935314;3,010620886
beroun;3,481240089;3,010620886
beroun;3,374168709;3,015534901
beroun;3,299533728;3,015534901
beroun;3,152736022;3,015534901
beroun;2,803360381;3,015534901
beroun;3,034952987;3,020424886
beroun;2,856470206;3,020424886
beroun;3,068052935;3,025291076
beroun;3,384390263;3,0301337
beroun;3,068052935;3,034952987
beroun;3,068052935;3,034952987
beroun;2,809402695;3,039749159
beroun;3,08190997;3,043092845
beroun;2,797281335;3,044522438
beroun;3,025291076;3,044522438
beroun;3,126760536;3,044522438
beroun;3,077312261;3,04927304
beroun;3,077312261;3,04927304
beroun;2,791165108;3,054001182
beroun;3,04927304;3,063390922
beroun;3,025291076;3,063390922
beroun;2,833213344;3,068052935
beroun;2,901421594;3,072693315
beroun;3,349904087;3,072693315
beroun;2,954910279;3,072693315
beroun;3,210843653;3,072693315
beroun;3,360375387;3,072693315
beroun;3,063390922;3,077312261
beroun;3,068052935;3,077312261
beroun;2,564949357;3,08190997
beroun;3,104586678;3,08190997
beroun;3,104586678;3,08190997
beroun;3,328626689;3,08190997
beroun;3,258096538;3,086486637
beroun;3,148453361;3,095577609
beroun;3,072693315;3,096482177
beroun;3,091042453;3,109060959
beroun;3,091042453;3,109060959
beroun;3,165475048;3,110399349
beroun;2,90690106;3,113515309
beroun;3,349904087;3,117949906
beroun;3,349904087;3,117949906
beroun;4,934473933;3,117949906
beroun;3,068052935;3,122364924
beroun;3,077312261;3,126760536
beroun;2,939161922;3,130700134
beroun;3,433987204;3,132882112
beroun;3,077312261;3,139832618
beroun;2,980618636;3,139832618
beroun;3,284663565;3,139832618
beroun;3,044522438;3,140698044
beroun;3,17805383;3,144152279
beroun;3,730501129;3,144152279
beroun;3,072693315;3,144152279
beroun;3,292126287;3,14458322
beroun;3,117949906;3,148453361
beroun;3,020424886;3,152736022
beroun;3,034952987;3,157000421
beroun;3,46260601;3,161246712
beroun;2,839078464;3,161246712
beroun;2,923161581;3,162940193
beroun;3,063390922;3,165475048
beroun;3,18221184;3,165475048
beroun;3,194583132;3,169685581
beroun;3,18221184;3,169685581
beroun;3,394508394;3,169685581
beroun;2,862200881;3,169685581
beroun;3,161246712;3,17010566
beroun;2,995732274;3,173878459
beroun;2,923161581;3,17805383
beroun;3,169685581;3,18221184
beroun;2,949688335;3,18221184
beroun;2,944438979;3,18221184
beroun;3,058707073;3,186352633
beroun;2,839078464;3,186352633
beroun;3,161246712;3,186352633
beroun;2,646174797;3,19047635
beroun;2,839078464;3,193352868
beroun;2,980618636;3,198673118
beroun;2,980618636;3,198673118
beroun;3,206803244;3,198673118
beroun;3,010620886;3,203152864
beroun;2,867898902;3,206803244
beroun;3,377587516;3,210843653
beroun;2,965273066;3,214867803
beroun;2,980618636;3,218875825
beroun;3,054001182;3,226843995
beroun;3,054001182;3,226843995
beroun;2,939161922;3,238678452
beroun;2,57261223;3,238678452
beroun;3,288401888;3,242592351
beroun;3,086486637;3,24376354
beroun;3,144152279;3,254242969
beroun;3,072693315;3,258096538
beroun;3,222867846;3,261935314
beroun;3,222867846;3,261935314
beroun;2,646174797;3,265759411
beroun;3,039749159;3,269568939
beroun;3,039749159;3,269568939
beroun;3,095577609;3,269568939
beroun;3,254242969;3,269568939
beroun;3,314186005;3,27336401
beroun;3,499533282;3,277144733
beroun;3,122364924;3,277144733
beroun;3,765840495;3,284663565
beroun;3,765840495;3,284663565
beroun;3,152736022;3,288401888
beroun;3,306886702;3,292126287
beroun;2,975529566;3,292497965
beroun;3,165475048;3,295836866
beroun;3,165475048;3,295836866
beroun;2,923161581;3,295836866
beroun;2,734367509;3,299533728
beroun;3,139832618;3,306886702
beroun;3,493472658;3,306886702
beroun;3,342861805;3,306886702
beroun;3,202746443;3,310543013
beroun;3,095577609;3,314186005
beroun;3,795489189;3,317815773
beroun;3,795489189;3,317815773
beroun;3,091042453;3,325036021
beroun;2,694627181;3,33220451
beroun;2,549445171;3,339321978
beroun;2,844909384;3,339321978
beroun;3,144152279;3,342861805
beroun;3,254242969;3,346389145
beroun;3,104586678;3,349904087
beroun;3,109060959;3,354105774
beroun;3,173878459;3,356897123
beroun;3,091042453;3,360375387
beroun;3,446807893;3,363841595
beroun;2,901421594;3,365915568
beroun;2,803360381;3,36729583
beroun;3,015534901;3,36729583
beroun;2,890371758;3,36729583
beroun;2,734367509;3,36729583
beroun;3,113515309;3,380994674
beroun;2,970414466;3,380994674
beroun;3,131136911;3,380994674
beroun;2,944438979;3,381674715
beroun;3,044522438;3,384390263
beroun;3,044522438;3,384390263
beroun;3,206803244;3,384390263
beroun;2,833213344;3,392829132
beroun;3,202746443;3,39316521
beroun;3,61361697;3,394508394
beroun;3,054001182;3,39785848
beroun;3,135494216;3,409165551
beroun;3,374168709;3,411147713
beroun;3,46885603;3,411147713
beroun;2,815408719;3,417726684
beroun;3,086486637;3,423284978
beroun;3,514526067;3,424262655
beroun;3,165475048;3,42751469
beroun;3,465735903;3,433987204
beroun;3,839452313;3,440418095
beroun;3,839452313;3,440418095
beroun;2,965273066;3,456316681
beroun;3,122364924;3,460095023
beroun;3,465735903;3,484312288
beroun;3,095577609;3,487375078
beroun;3,165475048;3,496507561
beroun;3,086486637;3,505557397
beroun;3,303216973;3,505557397
beroun;2,939161922;3,505557397
beroun;3,19047635;3,5085559
beroun;3,122364924;3,527536304
beroun;2,960105096;3,527536304
beroun;3,242592351;3,532225644
beroun;3,242592351;3,532225644
beroun;3,841600541;3,532225644
beroun;2,975529566;3,532225644
beroun;3,04927304;3,535436857
beroun;2,954910279;3,540959324
beroun;3,194583132;3,54443155
beroun;3,404525172;3,552486829
beroun;2,809402695;3,561046083
beroun;2,809402695;3,561046083
beroun;3,034952987;3,561046083
beroun;3,288401888;3,561046083
beroun;2,985681938;3,563882964
beroun;3,56671182;3,575150689
beroun;3,56671182;3,575150689
beroun;3,303216973;3,580737295
